project_id,owner_id,user_id,Time_Create,Time_Meb0,Time_Meb1,Time_Cmt0,Time_Cmt1,project_language,Tech_lang,Project_Member,Project_Commit_Count,Project_Size,Open_Issues_Count,Forks,Watchers,Network_Count,Stargazers_Count,has_star_developer,Successful_Onboarding
21231,69352,69353,188250,188370,0,1448751,2101381,Python,1,10,3308,155270,213,213,693,1211,64,1,0
21276,69468,190452,119,0,0,5,2276101,Ruby,2,17,2553,44072,107,107,662,4292,97,1,1
21416,15530,796993,59,0,2849618,66137,2094480,PHP,1,21,3919,42849,37,37,1287,2048,129,1,0
21435,69692,69748,120,0,922726,440998,2101666,Java,5,64,2672,31484,9,9,174,128,58,1,1
24030,74944,66980,338847,338967,379168,146945,2095892,C++,1,28,1855,,,,,,,1,0
25097,5954,87488,46674,46794,545175,270280,2100763,JavaScript,2,235,698,10841,38,38,31,21,159,1,0
27066,33341,206805,120,0,125088,437482,2831660,C++,1,8,196,,,,,,,1,1
27329,85274,431639,120,0,0,559350,2867916,Python,1,11,15770,267803,3420,3420,14177,33120,1101,1,0
27859,10963,167303,60,0,2226803,105654,2108748,Ruby,13,83,646,1642,30,30,444,1987,86,1,0
28420,87894,2592243,1314221,1314281,668261,1988307,3053408,Java,1,14,5829,151920,70,70,162,481,61,1,0
30320,92497,92604,250801,250861,101025,250794,4006957,C,1,10,823,41965,35,35,41,262,110,1,0
33666,98023,64877,120,0,808291,225280,2621763,Ruby,1,16,9835,28470,117,117,28,108,30,1,1
35763,102971,103098,15720,15780,102411,15765,4460065,PHP,1,6,2388,30595,0,0,4,7,10,1,1
39700,112217,59371,271743,271803,2307409,536942,2594189,Python,1,10,11708,291696,22,22,28,92,16,1,1
41601,116753,116974,8249,8369,1068790,70646,4103525,Java,2,57,4898,,,,,,,1,0
41661,116885,117117,152386,152446,0,535622,2852003,Python,1,13,2601,147225,9,9,93,266,53,1,1
44967,33180,27976,60,0,388670,1359321,2096307,Java,4,22,28425,435650,31,31,346,487,102,1,1
44967,33180,33356,60,0,388670,1359321,2096307,Java,5,22,28425,435650,31,31,346,487,102,1,1
45316,1047,79722,120,0,0,2834781,2097398,Ruby,4,13,18785,141553,967,967,377,696,69,1,1
10361403,3507025,4378877,120,0,0,0,2228010,C#,1,7,6,380,0,0,16,13,35,1,0
10400624,4398583,3888519,59,0,803323,12,3581034,Java,1,7,221,,,,,,,1,1
53249,135785,135791,694975,695035,355980,10288,3678168,JavaScript,1,11,1122,16299,0,0,25,17,15,1,1
54076,137394,269590,120,0,0,1732246,2095861,C#,1,18,24715,283575,1604,1604,2371,10674,381,1,1
59344,6691,37503,59,0,401876,1261,2105889,Ruby,6,39,1836,4146,11,11,57,66,24,1,0
59455,42972,43362,119,0,237499,5837,4752541,Python,1,49,927,4931,14,14,13,25,143,1,0
63401,55670,74535,120,0,766256,9,2099007,Java,1,21,653,5508,8,8,8,12,48,1,1
65820,157144,157149,1205043,0,1748091,83185,2631617,PHP,1,24,9042,591921,16,16,49,78,26,1,1
65915,49262,49287,120,0,0,412203,2730971,PHP,10,8,52,,,,,,,1,1
66372,28409,28422,120,0,71612,122,2833290,PHP,1,11,843,,,,,,,1,1
67874,5333,972002,621719,621839,19115,4039715,2097284,Java,2,53,28076,1983609,34,34,100,158,23,1,1
69299,33180,33356,119,0,1733405,1808,2097504,Python,1,23,7470,37298,49,49,49,60,53,1,0
69314,5954,12150,120,0,591964,2478797,2100259,Python,63,235,1111,27850,35,35,29,9,161,1,0
69314,5954,39643,120,0,591964,2478797,2100259,Python,81,235,1111,27850,35,35,29,9,161,1,1
69314,5954,77221,120,0,591964,2478797,2100259,Python,68,235,1111,27850,35,35,29,9,161,1,0
69314,5954,77265,120,0,591964,2478797,2100259,Python,81,235,1111,27850,35,35,29,9,161,1,0
70634,15652,202909,59,0,175693,5136136,2098486,Java,5,50,4728,315747,106,106,685,1001,183,1,1
74343,25694,335,120,0,1899601,46348,4560640,PHP,3,12,17,830,9,9,11,41,134,1,0
81325,5954,35515,119,0,591971,820767,2108542,Python,60,231,967,4782,25,25,46,15,160,1,0
86017,52538,80968,60,0,0,1292215,2670677,Python,59,12,178,536,6,6,4,3,15,1,1
92535,63724,115648,525690,853611,409006,667000,2096096,Java,2,31,9718,172271,312,312,103,93,36,1,1
106334,16997,64012,59,0,763268,60528,3264623,PHP,2,61,499,21805,7,7,14,7,70,1,1
122473,113892,330235,120,0,140756,3606,2192074,Java,1,26,2159,14023,12,12,21,54,44,1,0
122606,248476,124792,120,0,783050,277787,2097661,Java,2,17,3038,927099,11,11,169,349,46,1,1
124496,107596,107672,59,0,243697,8832,3065547,Ruby,1,6,535,12558,2,2,16,10,10,1,1
124505,5954,8779,60,0,510164,237974,2181715,Python,92,234,882,,,,,,,1,0
124505,5954,80924,107511,107571,402593,345545,2181715,Python,55,234,882,,,,,,,1,0
125032,5954,10018,120,0,586230,1195426,2098910,Python,63,234,908,15847,3,3,36,12,165,1,0
128007,243946,303109,120,0,795174,259461,2098768,Ruby,1,9,2627,24603,54,54,45,106,22,1,1
131027,1962,77332,59,0,526332,0,2107493,Python,81,322,739,925,12,12,11,10,113,1,0
132747,14546,14579,120,0,2413576,478498,3368825,Python,2,16,57,65,1,1,9,9,19,1,0
134928,357191,4056096,1561983,1562103,626166,1170574,3116987,C#,1,12,115,,,,,,,1,0
136040,358791,358841,300666,300786,0,282181,3982852,Java,1,6,51,2156,0,0,10,9,8,1,0
136793,349187,359888,119,0,78988,138,4775810,PHP,1,13,96,3063,0,0,2,11,13,1,1
138246,226289,82010,120,0,0,17718,2201325,Java,2,9,487,3100,29,29,127,121,28,1,0
139679,124393,13640,120,0,0,119,4813379,Python,2,15,54,1205,0,0,2,3,11,1,1
143822,49262,49303,120,0,0,957322,2159003,PHP,10,9,726,4150,29,29,35,21,12,1,0
145091,5954,80973,51151,51271,545342,1621365,2181731,Python,56,236,360,604,3,3,11,3,171,1,0
145822,119309,119343,120,0,998340,429326,2101796,Python,6,22,1249,4911,41,41,85,260,31,1,1
147136,236973,18860,119,0,246437,103657,4719442,C,1,9,57,,,,,,,1,1
148143,338181,376313,119,0,87776,18918,2373369,Ruby,1,6,562,1854,21,21,39,333,24,1,0
152865,5954,8779,120,0,599263,3182,3434142,Python,92,236,35,246,5,5,5,2,174,1,0
156798,179699,179713,6260,6380,562846,623379,2106436,C++,1,15,3596,158167,50,50,92,298,36,1,0
161684,5954,77314,119,0,600004,168605,2172600,Python,81,230,419,505,11,11,27,2,162,1,0
162851,6263,304265,120,0,662283,39757,4646639,PHP,3,21,155,413,0,0,24,10,11,1,0
163362,107346,181320,60,0,0,192,4991202,Ruby,1,19,150,249,1,1,2,4,15,1,0
170122,111637,111588,59,0,3238268,59,2897001,Java,4,16,253,59254,0,0,0,0,1,1,1
190271,6599,30035,1185882,109595,2260961,644558,2161829,JavaScript,4,7,247,450,27,27,74,315,17,1,0
202631,364824,340929,60,0,1421797,1469,2123744,C++,1,17,2105,187647,56,56,276,702,94,1,1
211549,264943,3233932,60,0,0,59364,3820442,Python,1,24,3134,118446,136,136,106,208,25,1,1
269532,5954,77283,120,0,591968,1109124,2173244,Python,81,234,633,1131,7,7,23,3,167,1,0
277156,331152,46609,119,0,1150550,131215,5128549,Ruby,2,7,225,859,2,2,13,31,12,1,1
277554,101638,663579,230444,230504,207738,230500,4929337,C++,2,24,224,529,0,0,12,34,20,1,0
281348,75386,7251,59,0,255937,422833,2104067,Python,1,6,2219,10634,359,359,268,673,39,1,1
285406,22572,324527,60,0,82063,20047,4086452,JavaScript,1,8,250,107938,4,4,4,3,12,1,1
299357,443647,481690,367968,368088,358530,347019,4158216,Java,1,6,300,7587,7,7,3,7,7,1,1
309505,9160,8431,59,0,201517,333,2138116,Python,1,40,1946,6300,30,30,168,44,11,1,0
317914,278881,80996,120,0,82199,71183,2095845,JavaScript,3,8,2059,217626,4,4,5,9,6,1,0
344790,5954,35525,59,0,270908,1841177,2147270,Python,81,149,201,822,2,2,6,1,165,1,0
345020,5954,77223,120,0,358099,1058958,2181198,Python,82,149,174,292,6,6,7,2,167,1,0
357450,22729,22774,385998,386118,175843,386118,3590603,Ruby,2,28,347,3415,1,1,10,6,94,1,0
10448086,6270,37664,120,0,0,15594,2101711,JavaScript,4,21,790,2763,10,10,8,4,13,1,1
10494786,790249,601357,120,0,0,6482,2298322,Java,1,30,5144,51128,112,112,43,106,28,1,1
10563276,91095,1342725,119,0,0,0,3189879,JavaScript,1,15,20,166,11,11,54,199,81,1,1
371167,522407,522408,119,0,3183635,129,2099049,PHP,1,7,4275,107039,9,9,10,17,13,1,1
432690,400240,90550,1197722,1197842,1094930,1011864,2172117,C++,1,9,804,27416,30,30,38,151,23,1,1
435951,22094,22249,1113294,0,163106,20448,3481505,Java,4,74,947,3697,0,0,9,5,74,1,0
439676,69692,55033,120,0,0,113,2152555,Java,5,60,283,1449,4,4,64,46,53,1,1
445453,190685,203166,119,0,3410992,4477,2107561,Java,1,7,52,1471,4,4,26,63,8,1,0
520648,132807,371756,120,0,448403,136,4318823,Java,2,9,60,302,0,0,3,11,22,1,1
524804,251852,413908,120,0,2302692,1287024,2095386,PHP,2,175,71686,328918,1658,1658,17570,50954,1345,1,1
524804,251852,3760540,120,0,2302692,1287024,2095386,PHP,1,175,71686,328918,1658,1658,17570,50954,1345,1,1
546143,26283,69585,68967,69087,3297348,506676,4999709,JavaScript,1,17,4,712,0,0,1,1,26,1,0
10783120,26063,4548500,59,0,0,384601,2096900,C++,1,15,5308,121497,368,368,62,92,22,1,1
585884,148748,148750,119,0,344176,46212,4812762,JavaScript,1,19,102,20878,7,7,2,1,18,1,1
618403,215849,11068,120,0,0,2089,4085644,Ruby,1,10,165,46955,0,0,17,33,29,1,1
641837,1962,39643,60,0,412541,781267,2731208,Python,81,261,54,116,2,2,2,2,118,1,1
647696,168144,35894,60,0,0,1384,2175713,Ruby,13,24,718,17287,58,58,51,61,15,1,1
674229,140903,128555,5174,5234,0,351330,3601228,Java,1,7,102,2897,4,4,1,7,7,1,1
696346,5954,55098,120,0,491433,601597,2113298,Python,81,168,148,129,2,2,1,2,167,1,0
801950,41829,41847,59,0,132583,1873,2623281,Python,3,13,164,1252,12,12,2,6,17,1,1
832648,664811,84153,82068,82128,197302,16622,3510227,JavaScript,1,57,2084,141921,48,48,47,76,40,1,0
872436,389765,157552,120,0,0,83228,3517234,Python,3,7,679,8949,4,4,8,7,17,1,1
931243,819189,2566140,119,0,0,1507511,3155810,Python,1,14,5335,84760,187,187,38,147,48,1,0
11003930,932841,3197678,60,0,0,39712,2697656,Python,1,10,258,106452,19,19,35,42,20,1,0
11010021,2156,2353830,119,0,1536522,4406,2106386,JavaScript,1,7,363,7497,7,7,3610,17255,657,1,0
11014694,4130380,411571,120,0,1194911,0,3472025,Java,1,9,168,,,,,,,1,1
11066331,1975437,105981,119,0,0,401,4005324,JavaScript,10,7,9,8,0,0,2,4,11,1,0
11140194,78251,293452,119,0,0,1273202,2857355,PHP,1,8,99,198,23,23,6,82,27,1,0
11160491,4756510,4923717,19830,19950,1058574,19950,2647727,JavaScript,1,13,427,6550,1,1,2,2,12,1,1
11241246,29218,21370,119,0,0,0,2763484,JavaScript,27,59,1039,42801,17,17,143,243,106,1,0
11301399,2698693,3476346,60,0,0,11548,2097649,JavaScript,1,11,2070,64562,1,1,5,5,19,1,1
11314243,3767361,122950,120,0,0,2971,2248511,PHP,1,10,207,590,3,3,36,26,23,1,0
11314243,3767361,723819,120,0,0,2971,2248511,PHP,1,10,207,590,3,3,36,26,23,1,1
11325161,153462,4864087,1563705,1563825,0,44439,2552969,Java,1,9,712,6328,13,13,57,230,25,1,0
1035921,49262,5485,120,0,0,118,2130421,Python,1,9,297,27311,7,7,26,6,13,1,1
1312712,926129,254227,120,0,0,3340666,2127443,C,1,7,10368,73109,643,643,2536,3435,433,1,1
1347553,1722,2868853,119,0,0,137151,2451387,Ruby,2,139,10853,81724,47,47,539,901,102,1,1
1368794,48977,373524,60,0,9972,9987,4132614,Ruby,1,10,234,1887,10,10,16,16,11,1,1
1381021,26310,407519,119,0,0,67839,3220478,Ruby,3,14,1831,5714,70,70,326,1458,130,1,0
11345316,3507025,4876973,119,0,0,0,2228031,C#,1,9,4,,,,,,,1,0
1394654,947471,1525221,340158,11357,410,131835,3707323,JavaScript,1,8,957,,,,,,,1,1
1441414,71729,71789,119,0,0,0,4643551,JavaScript,1,15,46,103644,2,2,57,24,23,1,0
1470777,224782,339406,80774,80834,691491,80770,2149021,Java,2,14,77,181,2,2,13,7,20,1,0
1505168,36348,59725,59,0,2236191,2859,2318987,Ruby,2,7,101,896,2,2,34,18,103,1,0
1545591,1086289,144293,60,0,0,944316,2096664,Ruby,1,18,40777,727303,33,33,1593,5564,232,1,1
1562776,217358,217491,60,0,587348,1,2512300,Ruby,1,29,287,361,0,0,0,9,36,1,0
1579301,170306,1108354,292622,292682,257955,292680,4640849,JavaScript,1,6,48,1635,1,1,3,4,5,1,0
1611658,1146,8181,60,0,2036604,17765,2550818,JavaScript,5,30,362,1170,14,14,32,30,43,1,1
1616024,85620,85923,8917,8977,1464323,317128,4011904,C,1,13,406,2299,0,0,3,8,11,1,0
11626496,44642,13578,120,0,0,489674,2098870,Python,2,85,495,2413,5,5,64,30,53,1,1
11640143,1020492,5038233,120,0,12866,0,3558031,Ruby,1,59,3575,31643,6,6,12,8,55,1,1
11645112,5027628,47757,119,0,0,115,3384125,Java,1,26,1789,,,,,,,1,1
11645203,1518135,2200653,2296,2416,0,2416,3820730,JavaScript,1,15,149,187425,0,0,5,13,17,1,0
11664073,285355,4066804,120,0,1207273,1,2522063,Python,1,48,111,,,,,,,1,0
11667556,5052674,401496,120,0,0,0,3563567,Python,3,22,328,572,0,0,3,20,26,1,0
11674145,4463119,1981454,7112,7232,0,7226,3459256,C++,1,6,372,6671,4,4,4,3,7,1,1
11698051,3545263,3602035,120,0,0,0,2736128,C#,1,12,86,76589,17,17,229,1228,152,1,1
11709663,655648,199189,120,0,672753,0,2097019,JavaScript,1,17,2120,30861,16,16,13,4,15,1,1
11780493,5116511,1167920,120,0,1473200,0,2533030,Java,4,37,539,1263,0,0,12,5,68,1,1
1912872,931361,73715,60,0,0,48170,2095598,Python,1,22,4516,81585,618,618,3131,12141,577,1,1
11837998,26731,35748,120,0,0,180371,2101981,Java,2,17,404,138032,7,7,9,21,14,1,1
12127780,2221244,3359027,120,0,1221055,0,2105808,Java,2,8,98,144218,1,1,12,4,40,1,0
12175841,17340,64897,120,0,0,57534,2107024,Ruby,2,21,233,310,10,10,31,78,33,1,1
12180187,5095991,27781,120,0,0,1,3672503,Ruby,4,10,42,,,,,,,1,1
12180187,5095991,94271,120,0,0,1,3672503,Ruby,1,10,42,,,,,,,1,0
12218556,1652215,5105490,119,0,0,0,3940353,PHP,1,12,8,410,0,0,3,4,8,1,0
2207012,160064,823132,440604,438025,402850,1218269,2770966,Python,1,8,2524,20663,4,4,1,8,6,1,1
2265342,1402674,1823804,59,0,0,649922,2094711,C,1,17,23232,,,,,,,1,1
2291113,15652,156539,59,0,0,1460,2101550,Java,5,49,2293,96961,22,22,306,224,94,1,1
2346144,1437087,171577,60,0,0,0,4458487,Python,1,20,193,3733,10,10,17,11,4,1,0
2367822,63120,8931,59,0,0,39,4016952,Ruby,23,33,296,34848,16,16,35,105,21,1,1
12337045,12882,70968,120,0,0,1452,3754958,C#,5,190,40,4784,6,6,41,62,100,1,0
12395772,10016,757803,119,0,0,224682,2112826,PHP,11,17,321,328918,1658,1658,17570,50954,1345,1,1
2607474,75987,170037,59,0,0,67286,3093610,Ruby,2,32,389,,,,,,,1,1
2626822,1547826,1546486,60,0,0,35710,3605078,Python,1,9,417,3353,66,66,16,66,20,1,1
2725925,1194943,110070,57,0,847566,0,2109889,JavaScript,11,6,647,3960,19,19,6,11,17,1,1
2752840,1146,134557,59,0,1905186,0,2293164,JavaScript,2,30,360,13846,63,63,17,6,28,1,1
2916055,1671847,71577,636667,0,0,723808,2094617,C++,1,13,5994,88960,1218,1218,1501,6713,309,1,1
2916055,1671847,495398,636667,0,0,723808,2094617,C++,1,13,5994,88960,1218,1218,1501,6713,309,1,1
3290625,288514,213609,120,0,1789787,1,2095611,Python,6,101,19563,21284,135,135,982,805,195,1,1
3475441,692305,2167173,119,0,0,28594,2097234,Python,4,87,5411,153078,461,461,1578,6301,632,1,0
3480427,203838,1893254,1587,0,25405,1707,4627522,PHP,1,42,102,6539,0,0,37,10,46,1,0
3664356,1960767,1960768,119,0,1599408,2578035,2140510,C++,1,12,1742,13381,323,323,181,851,109,1,0
3750617,26419,26665,60,0,0,425964,2097770,PHP,2,12,5863,109284,656,656,816,712,69,1,0
3751669,1991059,245277,778570,0,62331,825,4219672,JavaScript,1,27,105,1389,64,64,74,830,46,1,1
3756883,62577,290539,282936,40078,0,283056,2514750,JavaScript,1,7,73,6083,4,4,241,9,5,1,0
3929150,1440501,13691,59,0,0,1340809,2094467,Ruby,3,24,1245,16696,76,76,1207,3561,236,1,1
4426791,63724,2075111,119,0,0,0,2164882,Java,2,31,901,147538,46,46,91,137,51,1,0
4835098,119309,399843,119,0,0,2,2102045,Python,2,30,7510,38105,196,196,46,65,20,1,1
5207109,1020492,2470737,104,10,252001,67,4090460,Ruby,1,62,2765,37095,11,11,13,2,57,1,1
5207109,1020492,2502377,114,0,252011,78,4090460,Ruby,1,62,2765,37095,11,11,13,2,57,1,1
5207109,1020492,2602745,45846,45961,206050,45882,4090460,Ruby,1,62,2765,37095,11,11,13,2,57,1,1
5392850,366,2567291,15493,2,0,15613,4353757,JavaScript,1,8,148,1796,0,0,1,1,6,1,0
5466763,780268,34537,94231,0,537010,94351,3198368,JavaScript,1,6,133,1544,11,11,4,4,10,1,1
12553030,370207,1797150,120,0,0,0,2139614,C#,4,674,129,50941,2,2,81,51,37,1,1
12631911,1719322,5434084,120,0,0,28497,2095802,Java,1,6,4683,,,,,,,1,1
12684310,2078427,2078428,119,0,0,0,2151153,Java,2,7,185,1706,6,6,15,5,10,1,0
5800439,10227,324880,334964,334019,1132301,335084,2600911,JavaScript,2,15,1981,12590,111,111,2552,26084,712,1,1
6597416,1562135,2963554,95066,0,0,95126,2956953,Java,1,6,256,51895,10,10,9,15,10,1,0
6657368,250735,250756,56,0,207602,12,2320733,C,1,7,349,3889,2,2,31,99,26,1,0
6876142,3062920,373933,120,0,0,0,2100475,C++,1,7,7826,76170,1180,1180,18971,32347,2153,1,0
7111655,113715,3012938,384,96,0,421,4289786,Java,1,7,97,1081,5,5,3,10,8,1,0
7212480,427195,1679345,1513,1280,11385,1573,4025134,C,1,23,1276,17494,0,0,5,10,20,1,1
7502359,3163380,3202987,399883,394268,0,399943,2114514,C,1,6,1218,,,,,,,1,0
7771286,3331030,3339940,1646,1578,8401,1706,4134793,Java,1,15,1178,48980,0,0,4,3,17,1,1
7788191,5207,888551,59,0,0,0,2283462,JavaScript,4,150,11376,61020,2,2,20,73,143,1,1
7788191,5207,3356931,59,0,0,0,2283462,JavaScript,4,150,11376,61020,2,2,20,73,143,1,1
7943549,968501,1220344,14318,0,161150,12503,2690575,Python,1,10,185,42269,1,1,11,13,22,1,0
8020033,2072739,110902,410029,0,1508985,2,2096517,Python,1,22,3239,,,,,,,1,1
12777185,13191,42752,120,0,0,9,2363735,JavaScript,4,74,694,954,18,18,19,443,31,1,1
12781080,942605,1134202,120,0,1592875,10428,3177271,JavaScript,2,15,298,3724,6,6,4,16,23,1,1
9630652,2076,3495604,59,0,0,2562223,2097278,Java,1,23,5578,214161,233,233,340,748,160,1,1
9630652,2076,3928786,59,0,0,2562223,2097278,Java,1,23,5578,214161,233,233,340,748,160,1,1
9634198,17394,3930825,120,0,0,4239,2115976,Python,1,18,112,2158,1,1,0,1,30,1,1
9642399,255465,193266,119,0,0,39664,2490405,Ruby,1,14,544,2609,2,2,19,11,27,1,1
9658872,3461168,94597,59,0,0,773,2095373,C#,23,110,16146,72119,0,0,2220,5714,819,1,1
9658872,3461168,2796966,59,0,0,773,2095373,C#,23,110,16146,72119,0,0,2220,5714,819,1,1
9659036,3461168,17032,60,0,0,0,2098261,C#,21,110,2049,3375,0,0,201,382,94,1,0
9671859,3461168,1057293,60,0,0,0,2098260,C#,23,111,1656,1539,0,0,261,504,99,1,0
9675424,3461168,35186,59,0,0,20582,2811292,C#,24,111,706,,,,,,,1,1
9678863,2156,86807,59,0,0,224123,2095501,JavaScript,1,16,4526,269481,1611,1611,5718,38356,549,1,0
9690608,3461168,710036,59,0,0,36,2098262,C#,23,111,1286,21284,135,135,982,805,195,1,0
9761939,3996441,3598679,59,0,338672,0,3893158,Python,1,12,636,268423,0,0,6,15,13,1,1
9775111,25694,42366,59,0,1136279,3291,2138233,JavaScript,18,190,2157,3123,14,14,62,666,149,1,0
9776549,2918096,1933496,119,0,0,1,4102383,Java,1,11,36,,,,,,,1,1
9781299,3423103,882436,120,0,0,0,3144585,JavaScript,11,14,114,127,37,37,51,207,47,1,0
9783958,2401450,3933540,92110,0,0,19868,3945022,Java,2,30,351,,,,,,,1,1
9907807,14659,2903,120,0,0,1358,2236528,Python,1,17,870,5113,57,57,4,8,15,1,1
9909324,390321,365622,119,0,0,3,3501076,Ruby,1,32,173,846,1,1,22,44,104,1,0
12889793,170296,3811619,120,0,545809,5,2715453,C++,1,38,139,222,9,9,42,67,54,1,0
12998652,1580232,48409,120,0,0,0,3950028,C#,4,8,1,1376,0,0,38,55,11,1,0
13052196,2968796,107369,119,0,1211330,0,2120298,Python,1,10,397,311,4,4,7,6,35,1,1
9983598,378832,3416717,119,0,0,480,2110067,PHP,1,22,1497,6762,6,6,35,26,65,1,1
10164260,2557196,51166,60,0,0,0,3246390,Java,1,10,335,3747,18,18,76,156,31,1,1
10166507,79337,2614221,120,0,0,0,3767344,Python,1,13,71,2280,1,1,0,6,28,1,1
10234753,2234193,3515361,119,0,1514959,6802580,2118597,C,2,55,5787,58606,0,0,7,7,38,1,1
10269881,3423103,1326365,120,0,0,0,2989048,JavaScript,11,30,84,53,2,2,4,5,42,1,1
10313889,477235,68424,120,0,0,0,4049366,Python,1,89,30,725,1,1,2,3,267,1,1
13159881,2156,1813567,119,0,0,15532,2093956,C++,1,21,2350,19276,40,40,1414,7441,510,1,0
9726153,515406,549582,120,0,1873686,0,2411029,Python,1,8,205,188,22,22,6,16,13,1,1
9761939,3996441,5511953,338612,338672,0,338671,3893158,Python,1,12,636,268423,0,0,6,15,13,1,0
9775111,25694,3776439,59,0,1136279,3291,2138233,JavaScript,18,190,2157,3123,14,14,62,666,149,1,0
9779867,7074,4005577,60,0,0,204722,2279122,Ruby,2,58,4193,,,,,,,1,1
9811614,3461168,506040,60,0,0,1731,2098259,C#,24,111,664,815,0,0,76,115,51,1,0
9832039,552352,169289,119,0,0,107,3252451,PHP,2,12,116,103,0,0,2,7,28,1,0
9892316,525901,12559,120,0,0,3,2832371,Ruby,2,14,46,29,1,1,2,5,43,1,1
9907785,1547219,9215,59,0,0,11573,2995419,JavaScript,21,27,457,639,18,18,13,280,32,1,1
12869207,3923825,1249118,120,0,0,15,3895688,Python,3,12,20,149,4,4,0,3,20,1,1
12889793,170296,1746420,120,0,545809,5,2715453,C++,1,38,139,222,9,9,42,67,54,1,0
12970500,3673649,91781,120,0,0,17,3651133,C,2,9,265,1151,5,5,4,21,25,1,0
13108568,4549813,5900227,120,0,0,0,2388175,Python,1,6,99,3992,2,2,19,13,8,1,0
10036302,4066,3336594,120,0,546872,35,3560580,Ruby,2,328,335,860,71,71,202,163,72,1,1
10085363,3444331,3656523,120,0,5035,4,4087333,Java,1,18,325,8981,0,0,2,5,18,1,1
10245811,2334269,410833,119,0,0,29,3620846,Java,1,9,57,,,,,,,1,0
10309844,4337710,4337714,59,0,0,0,3226282,C++,1,8,637,57072,32,32,123,136,51,1,1
10322927,1597412,1554,60,0,0,135016,3417222,JavaScript,8,11,27,,,,,,,1,1
13160231,1600,1126015,120,0,0,0,2296282,Java,1,188,81,809,15,15,97,481,433,1,0
146,1193,1720,119,0,2409129,101,3204190,JavaScript,4,60,1860,19482,16,16,85,653,118,1,1
202,1653,28237,288634,288754,361041,268515,2896337,JavaScript,5,195,52227,999796,683,683,2331,2092,226,1,1
544,4233,81819,369170,369290,0,1613996,2106930,JavaScript,3,16,6625,41122,111,111,308,2152,63,1,0
581,4394,12307,120,0,3877684,2947152,2094025,C#,35,74,48668,578165,2155,2155,3672,9752,544,1,1
760,5207,12037,59,0,566819,59408,2110120,JavaScript,6,120,5968,16026,10,10,298,1942,216,1,1
760,5207,2500683,59,0,566819,59408,2110120,JavaScript,4,120,5968,16026,10,10,298,1942,216,1,0
2281,11052,11099,120,0,1203915,789756,2093950,Java,1,17,60790,414374,2105,2105,3824,13176,497,1,1
2602,4394,12292,120,0,3730851,2538357,2095794,C#,19,73,53489,375970,655,655,975,2698,201,1,1
2719,1740,61258,981486,981546,1399943,969611,2096932,Ruby,1,17,2634,12164,23,23,2107,11672,222,1,1
3085,14193,306632,2811,2871,541345,3905658,2094047,C++,1,63,57460,1569618,887,887,5911,13606,818,1,0
3409,15487,128282,126928,127048,579682,74421,2725297,PHP,1,10,1965,32609,16,16,132,250,31,1,1
3450,15652,202907,120,0,217268,1021370,2095894,Java,5,52,1780,80684,27,27,308,194,107,1,1
3754,4394,12331,120,0,3775558,1,3205809,C#,21,93,1084,230102,59,59,366,449,113,1,0
3754,4394,12680,120,0,3775558,1,3205809,C#,6,93,1084,230102,59,59,366,449,113,1,1
4751,22094,1022279,223987,224107,4,1221257,2097508,Java,2,166,21704,155764,202,202,564,323,135,1,1
5400,7466,234,120,0,663321,9751,4087171,Python,3,44,1942,9140,4,4,22,26,15,1,0
5556,24809,32337,120,0,2658468,720129,2096843,JavaScript,2,17,6602,87181,15,15,33,21,17,1,1
5626,25148,877688,1344687,1344807,1417287,2522471,3264425,Python,2,40,4443,22279,478,478,1711,10788,409,1,1
6026,26310,26343,120,0,233107,9069,2097547,Ruby,3,17,38536,1155677,35,35,5691,22862,992,1,1
